# articles	Years Active	Author	Discipline	Academia URL	Alternate URL		
1	2001-2001	BRAD JOHNSON				Urban Planning	
1	2001-2001	WENDY NELSON ESPELAND				Economic Sociology	
1	2001-2001	PEEYUSH BAJPAI				Water Management	
1	2001-2001	LAVEESH BHANDARI				Public Health	
1	2001-2001	ARABINDA SAMANTA				History	
1	2001-2001	JANET AHNER RUBINOFF				Fisheries 	
1	2001-2001	VIKAS RAWAL				Agricultural Economics, Development Economics, Rural Development	
1	2001-2001	RADHA GOPALAN				Science	
1	2001-2001	MICHAEL R DOVE				Sociology, Development Studies	
1	2001-2001	DAVID MOLDEN				Water Management	
1	2001-2001	R SAKTHIVADIVEL				Water Management	
1	2001-2001	DAVID SECKLER				Water Management	
1	2001-2001	SANJAY KUMAR					
1	2001-2001	YU XIAOGANG				Forest Management, Water Management 	
1	2001-2001	PRADEEP KUMAR				Political Science	
1	2001-2001	S K DATTA				Biodiversity	
1	2001-2001	NILEEN PUTATUNDA				Water Management	
1	2001-2001	B P SINGH				Politics 	
1	2001-2001	PANKAJ SEKHSARIA				Forest Management 	
1	2001-2001	PAUL BURKETT				Economics	
1	2001-2001	UTKARSH GHATE				Politics 	
1	2001-2001	AMITAVA MUKHERJEE				Air Pollution, Agriculture 	
1	2001-2001	MEERA JAYASWAL				Air Pollution, Agriculture 	
1	2001-2001	SUDIPTA RAY				Air Pollution, Agriculture 	
1	2001-2001	BRATINDI JENA				Air Pollution, Agriculture 	
1	2001-2001	AMOL PHADKE				Energy Policy	
1	2001-2001	JOHN O'NEILL				Economics	
1	2002-2002	MEENA BHARGAVA				History	
1	2002-2002	NIMAI DAS				Gender, Forest Management 	
1	2002-2002	MICHAEL LEWIS				Politics 	
1	2002-2002	RIAZ AHMAD					
1	2002-2002	SAJLA KALRA				AGriculture	
1	2002-2002	SANGHAMITRA MAHANTY				Wildlife Conservation	
1	2002-2002	B MALLIK				Water Management, Dams	
1	2002-2002	M MANDAL				Water Management, Dams	
1	2002-2002	S PERVEEN				Water Management, Dams	
1	2002-2002	TOMS JOSEPH				Globalisation, Trade	
1	2002-2002	GEORGE K THARIAN				Globalisation, Trade	
1	2002-2002	P ABRAHAM				Globalisation, Trade	
1	2002-2002	CHARUL BHARWADA				Water management 	
1	2002-2002	VINAY MAHAJAN				Water management 	
1	2002-2002	RAMA SAMPATH KUMAR				Politics, International Relations 	
1	2002-2002	H S SIDHU				Agricultural Economics	
1	2002-2002	DEBA RANJAN SARANGI				Development Studies, Tribal Studies 	
1	2002-2002	RITA SHARMA				Rural Development, Agriculture	
1	2002-2002	SWAPAN K BHATTACHARYA				Economics	
1	2002-2002	ANIL C SHAH				Agriculture	
1	2002-2002	SHASHI L KOLAVALLI				Water management 	
1	2002-2002	JOHN KERR				Water management 	
1	2002-2002	USHA RAMKUMAR				Gender	
1	2002-2002	B NAGNATH				Forest Management 	
1	2002-2002	BRIAN LOBO				Forest Management 	
1	2002-2002	PRADIP K BHAUMIK				Economics	
1	2003-2003	R UMA MAHESHWARI				Mining, Forests, Conservation	
1	2003-2003	YAN GUO				Climate Change 	
1	2003-2003	SURUCHI BHADWAL				Water management 	
1	2003-2003	AKRAM JAVED				Water management 	
1	2003-2003	SHALEEN SINGHAL				Water management 	
1	2003-2003	S SREEKESH				Water management 	
1	2003-2003	APARNA SAWHNEY				Law, Pollution	
1	2003-2003	STEVE RAYNER				Politics 	
1	2003-2003	V RANGANATHAN				Energy Policy	
1	2003-2003	HAIMANTI BISWAS				Pollution, Rural Development 	
1	2003-2003	SHYAM KARMAKAR				Pollution, Rural Development 	
1	2003-2003	ARUP KUMAR SEN					
1	2003-2003	SUDARSHAN IYENGAR				Development Studies 	
1	2003-2003	SIMON DALBY				Politics, International Relations 	
1	2003-2003	KISHOR C SAMAL				Fisheries	
1	2003-2003	SHIBALAL MEHER				Fisheries	
1	2003-2003	J CYRIL KANMONY				Water Management 	
1	2003-2003	NATASHA NONGBRI				History	
1	2003-2003	SUNIL KUMAR KARN				Development Studies 	
1	2003-2003	SHIGEO SHIKURA				Development Studies 	
1	2003-2003	HIDEKI HARADA				Development Studies 	
1	2003-2003	ANNA LOWENHAUPT TSING				Sociology	
1	2003-2003	SUGUNA PATHY				Sociology, Tribal Studies, Development 	
1	2003-2003	NILAKANTHA RATH				Water Management 	
1	2003-2003	TRAN THI UT				Rural Development, Development Studies 	
1	2003-2003	ALDAS JANAIAH				Rural Development, Development Studies 	
1	2003-2003	JOHN SOUSSAN				Water Management 	
1	2003-2003	PRAMOD KULKARNI				Water Management 	
1	2003-2003	MILIND BOKIL				Sociology, Rural Development 	
1	2003-2003	UMESH TRIPATHY				agriculture 	
1	2003-2003	DILBAGH KAUR				agriculture 	
1	2003-2003	RAMESHCHANDRA MAHESWARI				agriculture 	
1	2003-2003	MARCO CORSI				Economics	
1	2003-2003	SANKAR RAY				Water pollution	
1	2003-2003	PROSENJIT DEY CHAUDHURY				Public Transport, Urban Studies	
1	2003-2003	SACHIN CHATURVEDI				Law, Trade	
1	2003-2003	GUNJAN NAGPAL				Law, Trade	
1	2003-2003	DAVID LUDDEN				History	
1	2003-2003	SUDHA PAI				Politics	
1	2003-2003	MATHEW KURIAN				Forest Management 	
1	2003-2003	TON DIETZ				Forest Management 	
1	2003-2003	K S MURALI					
1	2003-2003	P L DASH				Politics, International Relations 	
1	2003-2003	MIKE LEVIEN				Development Sociology	
1	2003-2003	V S SARAVANAN				Water Management 	
1	2003-2003	JÓZSEF BÖRÖCZ				Politics 	
1	2003-2003	B K GANGULY				Forest Management, Rural Development	
1	2003-2003	KALPANA CHAUDHARY				Forest Management, Rural Development	
1	2003-2003	G ASHA				Gender, Public Health	
1	2003-2003	YAMINI GUPT				Air Pollution, Urban Studies 	
1	2003-2003	MICHAEL THOMPSON				Cultural Studies, Climate Change 	
1	2003-2003	AMREETA REGMI				Water Management 	
1	2003-2003	K SHANKAR				Water Management 	
1	2003-2003	SANT KUMAR				Agriculture	
1	2003-2003	SURESH PAL				Agriculture	
1	2003-2003	R K RAO				Forest Management, TRibal Studies 	
1	2003-2003	S R SANKARAN				Forest Management, TRibal Studies 	
1	2004-2004	BISRAT ALEMU				Agricultural Economics, Water management	
1	2004-2004	MAHADEV G BHAT				Agricultural Economics, Water management	
1	2004-2004	RAISUDDIN AHMED				Agriculture 	
1	2004-2004	A M SHALJAN				Development Studies	
1	2004-2004	RITU RAO				Politics	
1	2004-2004	KRISHNAYAN SEN				Law, Wildlife Conservation	
1	2004-2004	YOGESH GOKHALE				Forest management 	
1	2004-2004	S N SRINIVAS				Rural development, alternative technologies 	
1	2004-2004	C K JALAJAKSHI				Rural development, alternative technologies 	
1	2004-2004	ABHIJIT GHOSE				Forest management 	
1	2004-2004	JINXIA WANG				Water Management 	
1	2004-2004	JOGINDER SINGH				Agriculture 	
1	2004-2004	JAYANTI ALAM				Water Management 	
1	2004-2004	MADHUMATI DUTTA				Forest management 	
1	2004-2004	SOUVANIC ROY				Forest management 	
1	2004-2004	SHUBHAYU SAHA				Forest management 	
1	2004-2004	DIBYENDU S MAITY				Forest management 	
1	2004-2004	TONY HERBERT				Mining	
1	2004-2004	STEPHANIE BUECHLER				Water Management 	
1	2004-2004	ROHINI CHATURVEDI				Development Policy	
1	2004-2004	WALTER FERNANDES				Development Policy	
1	2004-2004	MANORAMA SAVUR				Sociology, Forest Management 	
1	2004-2004	SURESH BALAKRISHNAN				Economics, Development Studies 	
1	2004-2004	K GOPAKUMAR				Economics, Development Studies 	
1	2004-2004	SITA SEKHAR				Economics, Development Studies 	
1	2004-2004	M VIVEKANANDA				Economics, Development Studies 	
1	2004-2004	SHANTAYANAN DEVARAJAN				Economics	
1	2004-2004	SHEKHAR SHAH				Economics	
1	2004-2004	C P GEEVAN				Politics	
1	2004-2004	T PRASAD				Water Management 	
1	2004-2004	SANJIV J PHANSALKAR				Water Management 	
1	2004-2004	SOWMYA SIVAKUMAR				Politics	
1	2004-2004	ERIC KERBART				Politics	
1	2004-2004	RANJITHA PUSKUR				Agricultural Economics, Rural Development	
1	2004-2004	JETSKE BOUMA				Agricultural Economics, Rural Development	
1	2004-2004	LOKESH SINGHAL				Water Management 	
1	2004-2004	PABITRA RATH				Water Management 	
1	2004-2004	P RADHAKRISHNAN				Politics 	
1	2004-2004	A K PAT				Economics	
1	2004-2004	SHAMA PERVEEN				Water Management 	
1	2004-2004	JOYASHREE ROY				Economics	
1	2004-2004	SUBHORUP CHATTOPADHYAY				Economics	
1	2004-2004	SABYASACHI MUKHERJEE				Economics	
1	2004-2004	MANIKARNIKA KANJILAL				Economics	
1	2004-2004	SREEJATA SAMAJPATI				Economics	
1	2004-2004	SANGHAMITRA ROY				Economics	
1	2004-2004	AMRITA SHARMA				Water Management 	
1	2004-2004	RAHUL SINGH				Water Management 	
1	2004-2004	P C JOSHI				Development studies	
1	2004-2004	GIRIJA SHRESTHA				Forest Management 	
1	2004-2004	U C JHA				Politics, International Relations 	
1	2004-2004	CHARU GUPTA				Politics, International Relations 	
1	2005-2005	S THOLKAPPIAN				Economics	
1	2005-2005	ATANU CHAKRABORTY				Energy policy	
1	2005-2005	MADHURI KRISHNASWAMY				Law, Tribal Studies 	
1	2005-2005	SATYAPRIYA ROUT				Water Management 	
1	2005-2005	VIJAY DIWAN				Water Management 	
1	2005-2005	HAJARA SHAIK				Water	
1	2005-2005	MADHOO PAVASKAR				Economics	
1	2005-2005	TAPAN R MOHANTY				Water management, Politics 	
1	2005-2005	ADIL HASAN KHAN				Water management, Politics 	
1	2005-2005	SUDHIR KUMAR KATIYAR				Energy policy	
1	2005-2005	GAIL OMVEDT				Sociology, Gender, Globalisation	
1	2005-2005	BHASKAR VIRA				forest management 	
1	2005-2005	SOHEL FIRDOS				Development Studies 	
1	2005-2005	MOHIT GERA				forest management 	
1	2005-2005	GIRESH MOHAN				forest management 	
1	2005-2005	POOJA NEGI				forest management 	
1	2005-2005	N S BISHT				forest management 	
1	2005-2005	G NARENDRANATH				Agricultural economics	
1	2005-2005	UMA SHANKARI				Agricultural economics	
1	2005-2005	K RAJENDRA REDDY				Agricultural economics	
1	2005-2005	AMULYA K N REDDY				Alternative development, energy policy	
1	2005-2005	MADHU SARIN				Politics, Tribal studies, forest management 	
1	2005-2005	K RAVI RAMAN				Law, Political Ecology	
1	2005-2005	KEERTI IYENGAR				Public health, gender 	
1	2005-2005	ANNU JALAIS				Political ecology	
1	2005-2005	RENU KHANNA				Public health, gender 	
1	2005-2005	SANJEEVA KUMAR				Political ecology	
1	2005-2005	PHANINDRA GOYARI				agricultural economics, water management	
1	2005-2005	ANTONYTO PAUL				water management	
1	2005-2005	K N NAIR				water management	
1	2005-2005	VIJAYA GUPTA				Climate change	
1	2005-2005	TORSTEIN BYE				Economics, energy policy	
1	2005-2005	EINAR HOPE				Economics, energy policy	
1	2005-2005	MUHAMMED SIYAD A C				Water management, International relations	
1	2005-2005	C H SHAH				Economics, water management 	
1	2005-2005	ANNAPURNA SHAW				Urban Studies	
1	2005-2005	VINAY LAL				History	
1	2005-2005	JAMES JACOB				Climate change	
1	2005-2005	SUBRAMANYA NAIRY				Mining	
1	2005-2005	P PRUDHVIKAR REDDY				water management	
1	2005-2005	KOKICHI ITO				Energy Studies	
1	2005-2005	LI ZHIDONG				Energy Studies	
1	2005-2005	RYOICHI KOMIYAMA				Energy Studies	
1	2005-2005	BISWARANJAN MOHANTY				Development Studies, Tribal Studies 	
1	2005-2005	ARVIND KEJRIWAL				water management	
1	2005-2005	F A SHAHEEN				water management	
1	2005-2005	R L SHIYANI				water management	
1	2005-2005	NALINI NAYAK				Development Studies 	
1	2006-2006	BINAYAK DAS				Water 	
1	2006-2006	AWADHENDRA SHARAN				Urban Studies	
1	2006-2006	RAJESH SINHA				Water management, International relations	
1	2006-2006	ERIC TOUSSAINT				Politics, Development Studies 	
1	2006-2006	MAHENDRA BIJARNIA				Water management 	
1	2006-2006	RAJARSHI MITRA				Conservation, COastal Areas	
1	2006-2006	RABINDRA N BHATTACHARYA				Conservation, COastal Areas	
1	2006-2006	SUGATA HAZRA				Conservation, COastal Areas	
1	2006-2006	S C SANTRA				Conservation, COastal Areas	
1	2006-2006	ASHESH AMBASTA				Agriculture, rural development	
1	2006-2006	GREGOR MEERGANZ VON MEDEAZZA				Water management 	
1	2006-2006	P D JEROMI				Development Studies 	
1	2006-2006	MALAVIKA CHAUHAN				Water management 	
1	2006-2006	R K SAMA				Water management 	
1	2006-2006	CHETAN KUMAR				Forest Manangement, COnservation, Biodiversity	
1	2006-2006	S N LELE				Water management 	
1	2006-2006	R K PATIL				Water management 	
1	2006-2006	DEEP JOSHI				Agriculture, rural development	
1	2006-2006	S GALAB				Agriculture	
1	2006-2006	K N SELVARAJ				Agriculture	
1	2006-2006	C RAMASAMY				Agriculture	
1	2006-2006	TARIQUE NIAZI				Sociology	
1	2006-2006	URVASHI NARAIN				Air Pollution, Urban Studies 	
1	2006-2006	RUTH GREENSPAN BELL				Air Pollution, Urban Studies 	
1	2006-2006	NAZRUL ISLAM				Water management 	
1	2006-2006	SULOCHANA GADGIL				Agriculture 	
1	2006-2006	SIDDHARTHA GADGIL				Agriculture 	
1	2006-2006	MOHAN GURUSWAMY				Economics	
1	2006-2006	RONALD JOSEPH ABRAHAM				Economics	
1	2006-2006	P K MURALEEDHARAN				Wildlife Conservation	
1	2006-2006	A S BINILKUMAR				Wildlife Conservation	
1	2006-2006	INDIRA KHURANA				Water management, International relations	
1	2006-2006	U SANKAR				Globalisation	
1	2006-2006	BARBARA VAN KOPPEN				Water management 	
1	2006-2006	S LAXMAN RAO				Tribal Studies 	
1	2006-2006	PRIYA DESHINGKAR				Tribal Studies 	
1	2006-2006	JOHN FARRINGTON				Tribal Studies 	
1	2006-2006	BETWA SHARMA				Water Management, Dams	
1	2006-2006	DEEPAK KUMAR DAS				Water management 	
1	2006-2006	RITAMBHARA HEBBAR				Forest Management, Tribal Studies 	
1	2006-2006	A RAJAGOPAL				Water management 	
1	2006-2006	N JAYAKUMAR				Water management 	
1	2006-2006	PANKAJ LAL				Water management 	
1	2006-2006	KAMALDEO SINGH				Water management 	
1	2006-2006	KAPILDEO PRASAD				Water management 	
1	2006-2006	PRAVEEN SINGH				Water pollution	
1	2006-2006	ARNAB SEN				Forest Management, Tribal Studies 	
1	2006-2006	ESTHER LALHRIETPUI				Forest Management, Tribal Studies 	
1	2006-2006	M CHANDRASEKHARA RAO				Water	
1	2006-2006	VINOD GOUD				Water	
1	2006-2006	SHRUTI VISPUTE				Water	
1	2006-2006	HELMUT HABERI				Ecological Economics	
1	2006-2006	FRIDOLIN KRAUSMANN				Ecological Economics	
1	2006-2006	SIMONE GINGRICH				Ecological Economics	
1	2006-2006	SUBROTO DHAR				Rural development	
1	2006-2006	MISHA SINGH				Politics 	
1	2006-2006	SHEKHAR SINGH				Politics 	
1	2006-2006	TIRTHANKAR ROY				History, Agriculture 	
1	2006-2006	SHRINIVAS BADIGER				Rural Development, Agticulture	
1	2006-2006	J RAMA RAO				Fisheries, Water pollution	
1	2006-2006	P UMESH				Fisheries, Water pollution	
1	2006-2006	ARCHANA S MATHUR				Economics, Globalisation	
1	2006-2006	PRADEEP KR GUIN				Economics, Globalisation	
1	2007-2007	NEHAL A FAROOQUEE				Forest management 	
1	2007-2007	R K MAIKHURI				Forest management 	
1	2007-2007	DANIELA RUSSI				Energy, Rural development 	
1	2007-2007	SARA ATTARI				Water management, dams	
1	2007-2007	SUSHMITA CHATTERJEE				Air Pollution, Transport	
1	2007-2007	KISHORE K DHAVALA				Air Pollution, Transport	
1	2007-2007	EPW RESEARCH FOUNDATION					
1	2007-2007	SREERUPA RAY				Agriculture 	
1	2007-2007	DHRUBAJYOTI GHOSH				Agriculture 	
1	2007-2007	CLIVE L SPASH				Climate change 	
1	2007-2007	AJAY GUDAVARTHY				Politics 	
1	2007-2007	B SURESH REDDY				Agriculture 	
1	2007-2007	KAIVALYA DESAI				Water management, dams	
1	2007-2007	VINEET JAIN				Water management, dams	
1	2007-2007	P SRIKANT				Water management, dams	
1	2007-2007	UPMANYU TRIVEDI				Water management, dams	
1	2007-2007	ANSHU BHARADWAJ				Climate change 	
1	2007-2007	MAKOTO INOUE				Forest management	
1	2007-2007	MALINI BHATTACHARYA				Industrialisation	
1	2007-2007	MICHAEL KOEBERLEIN				Climate change 	
1	2007-2007	SACHIN JOSHI				Climate change 	
1	2007-2007	ALOYSIUS P FERNANDEZ				Rural development 	
1	2007-2007	SANJAY SUBRAHMANYAM				History	
1	2007-2007	H S SHERGILL				Agriculture 	
1	2007-2007	PRAYAS ENERGY GROUP				Energy policy	
1	2007-2007	DALIA E WAHDAN				Development studies 	
1	2007-2007	SUDARSHAN RODRIGUEZ				Coastal Management 	
1	2007-2007	AARTHI SRIDHAR				Coastal Management 	
1	2007-2007	PARVATHI VASUDEVAN					
1	2007-2007	DEBASHIS CHAKRABORTY				Law, Water pollution	
1	2007-2007	SAMANTAK DAS				Climate change, Economics	
1	2007-2007	DRIPTO MUKHOPADHYAY				Climate change, Economics	
1	2007-2007	SANJIB POHIT				Climate change, Economics	
1	2007-2007	NARESH KUMAR				Law, Air pollution	
1	2007-2007	ANDREW D FOSTER				Law, Air pollution	
1	2007-2007	PRIYA BHALLA				Water Management 	
1	2007-2007	CHANDRARAO MORE				Energy	
1	2007-2007	SARAG J SAIKIA				Energy	
1	2007-2007	RANGAN BANERJEE				Energy	
1	2007-2007	ARTI AHUJA				Public health	
1	2007-2007	DHAVAL PANDYA				Water Management 	
1	2007-2007	PATRICK NUSSBAUMER				Climate change, Economics	
1	2008-2008	MILIND WANI				Forest Management 	
1	2008-2008	SMITA MISRA				Water Management, Economics	
1	2008-2008	BISHWANATH GOLDAR				Water Management, Economics	
1	2008-2008	KALINGA TUDOR SILVA				History, Public Health	
1	2008-2008	JEAN-PHILIPPE VENOT				Water Management 	
1	2008-2008	LAXMAN D SATYA				History	
1	2008-2008	NILIKA MEHROTRA				Sociology, Water Management 	
1	2008-2008	S M PATNAIK				Sociology, Water Management 	
1	2008-2008	DIVYA BADAMI RAO				Energy policy	
1	2008-2008	K S JOMO				Economics	
1	2008-2008	RUDIGER VON ARNIM				Economics	
1	2008-2008	MANIPADMA JENA				Water Pollution	
1	2008-2008	ANKIT PATEL				Water Management 	
1	2008-2008	ROGER JEFFERY					
1	2008-2008	NIDHI SINGAL					
1	2008-2008	R S DESHPANDE				Agriculture	
1	2008-2008	SUJATA MUKHERJEE				History, Public Health	
1	2008-2008	KARIN ASTRID SIEGMANN					
1	2008-2008	LEKHA S CHAKRABORTY				Water Management, Economics	
1	2008-2008	J MARTINEZ-ALIER				Economics	
1	2008-2008	JONATHAN PARRY				Sociology	
1	2008-2008	CHRISTIAN STRUEMPELL				Sociology	
1	2008-2008	MANJEET KAUR				Agriculture, Economics	
1	2008-2008	H S KINGRA				Agriculture, Economics	
1	2008-2008	CARL RISKIN				Economics	
1	2008-2008	TANYA JAKIMOW				Sociology	
1	2008-2008	S SRIRAMAN				Economics, Public Transport 	
1	2008-2008	ESTHER DUFLO				Air pollution, Development Economics 	
1	2008-2008	REMA HANNA				Air pollution, Development Economics 	
1	2008-2008	HUGH BRAMMER				Water pollution	
1	2008-2008	RAJEEV SINGH				Climate Change 	
1	2008-2008	ROOPA MADHAV				Water Management, Economics	
1	2008-2008	CLIFTON D'ROZARIO				Water Management, Economics	
1	2008-2008	SUBHRANGSU GOSWAMI				Water Management, Economics	
1	2008-2008	PRADEEP KUMAR MISHRA				Water management	
1	2008-2008	WILLIAM JOE				Public Health, Economics	
1	2009-2009	P SHINOJ				Agricultural Economics, Energy Policy	
1	2009-2009	VARUN RAI				Climate Change	
1	2009-2009	DAVID G VICTOR				Climate Change	
1	2009-2009	ANANTH P CHIKKATUR				Energy Policy	
1	2009-2009	AMBUJ D SAGAR				Energy Policy	
1	2009-2009	LUCIAN PEPPELENBOS				Biodiversity	
1	2009-2009	PRABIR PURKAYASTHA				Climate Change	
1	2009-2009	RAJBANS TALWAR				Climate Change	
1	2009-2009	V K NATRAJ				Development Studies 	
1	2009-2009	SATYA PRAKASH DASH				Development Studies 	
1	2009-2009	ROHINI SOMANATHAN				Development Economics	
1	2009-2009	SUMIT SARKAR				Industrialisation	
1	2009-2009	TANIKA SARKAR				Industrialisation	
1	2009-2009	PATRICK HODDER				Climate change	
1	2009-2009	BRIAN MARTIN				Climate change	
1	2009-2009	M SOUBADRA DEVY				Urban Studies	
1	2009-2009	SAVITHA SWAMY				Urban Studies	
1	2009-2009	ARAVIND N A				Urban Studies	
1	2009-2009	EMMA MAWDSLEY				Social Movements	
1	2009-2009	DEEPSHIKHA MEHRA				Social Movements	
1	2009-2009	VENKATESH UPADHYAY				Water management	
1	2009-2009	NANCY BIRDSALL				Climate change, International Relations	
1	2009-2009	VIJAY JOSHI				Climate change, Economics	
1	2009-2009	URJIT R PATEL				Climate change, Economics	
1	2009-2009	MEERA VELAYUDHAN				Gender, Development Studies 	
1	2009-2009	SAPNA DESAI				Public Health	
1	2009-2009	C MADEGOWDA				Forest management, Biodiversity	
1	2009-2009	INDRANIL DE				Water management	
1	2009-2009	DEVESH KAPUR				Climate Change	
1	2009-2009	PRATAP BHANU MEHTA				Climate Change	
1	2009-2009	PRASHANT BHUSHAN				Law	
1	2009-2009	N CHANDRASEKHARA RAO				Biotechnology, Agriculture 	
1	2009-2009	PARTHA MUKHOPADHYAY				Urban Studies 	
1	2009-2009	MAHESH C PUROHIT				Economics	
1	2009-2009	VISHNU KANTA PUROHIT				Economics	
1	2009-2009	MALINI RANGANATHAN				Water management	
1	2009-2009	VINAY BAINDUR				Water management	
1	2009-2009	MOUSHUMI BASU				Mining	
1	2009-2009	MADHAV G BADAMI				Urban Studies, Transport	
1	2009-2009	VYOM RAGHUVANSHI				Law	
1	2009-2009	P K MISHRA				Water Management 	
1	2009-2009	G R KORWAR				Water Management 	
1	2009-2009	B VENKATESWARLU				Water Management 	
1	2009-2009	V U M RAO				Water Management 	
1	2009-2009	M OSMAN				Water Management 	
1	2009-2009	DALJIT SINGH				Climate Change	
1	2009-2009	MILINDO CHAKRABARTI				Forest management	
1	2009-2009	SAMAR K DATTA				Forest management	
1	2009-2009	PRASANTA DAS				Cultural Studies 	
1	2009-2009	GOVIND BHATTACHARYA				Economics	
1	2009-2009	ANANT R PHADKE				Energy Policy	
1	2009-2009	GANGA SHREEDHAR				Agriculture, Development Studies 	
1	2009-2009	R C JAIN				Agriculture, Development Studies 	
1	2009-2009	DIVYA DATT				Economics	
1	2009-2009	P V SRIDHARAN				Economics	
1	2009-2009	SHASHI R SINGH				Development Studies 	
1	2009-2009	SUNALI ROHRA				Politics, Energy Policy	
1	2009-2009	NIGEL SINGH				Politics, Energy Policy	
1	2009-2009	ANTOINE LASGORCEIX				Development Studies 	
1	2009-2009	MANORANJAN MOHANTY				Political Science	
1	2009-2009	ASISH GUPTA					
1	2010-2010	SIRISHA C NAIDU				Economics	
1	2010-2010	PANAYIOTIS T MANOLAKOS				Economics	
1	2010-2010	SUHIT K SEN				Political Science	
1	2010-2010	JULIEN-FRANÇOIS GERBER				Social Movements	
1	2010-2010	JAIRAM RAMESH				Political Science	
1	2010-2010	VANASHREE				Cultural Studies	
1	2010-2010	PRIYA SHYAMSUNDAR				Climate Change	
1	2010-2010	A ARIVUDAI NAMBI				Climate Change	
1	2010-2010	A CHRISTY WILLIAMS				Wildlife Conservation	
1	2010-2010	VIKAL SAMDARIYA				Wildlife Conservation	
1	2010-2010	GAUTAM S PATEL				Urban Studies	
1	2010-2010	PRAMODINI PRADHAN				Development Studies 	
1	2010-2010	D MANJIT				Development Studies 	
1	2010-2010	KAREN COELHO				Urban Studies	
1	2010-2010	NITHYA V RAMAN				Urban Studies	
1	2010-2010	ASHWIN KUMAR				Energy Policy	
1	2010-2010	SAIRAM BHAT				Law	
1	2010-2010	K S SUBRAMANIAN					
1	2010-2010	MEHER ENGINEER				Climate Change	
1	2010-2010	D RAVI KANTH				Economics	
1	2010-2010	SMRITI DAS				Forest Management	
1	2010-2010	RAHUL GOSWAMI				Economics	
1	2010-2010	A R VENKATACHALAPATHY				History	
1	2010-2010	DANIEL TAGHIOFF				Climate Change	
1	2010-2010	N MADHUSUDHAN				Politics 	
1	2010-2010	S ASHALATHA				Politics 	
1	2010-2010	M PAVAN KUMAR				Politics 	
1	2010-2010	ADITYA NIGAM				Politics 	
1	2010-2010	MODHUMITA ROY				Cultural Studies 	
1	2010-2010	ABHIJIT BANERJEE				Development Economics	
1	2010-2010	SHIRISH B PATEL				Urban Studies 	
1	2010-2010	SUNNY JOSE				Public Health	
1	2010-2010	K NAVANEETHAM				Public Health	
1	2010-2010	MONICA DAS GUPTA				Public Health	
1	2010-2010	B R DESIKACHARI				Public Health	
1	2010-2010	RAJENDRA SHUKLA				Public Health	
1	2010-2010	T V SOMANATHAN				Public Health	
1	2010-2010	P PADMANABAN				Public Health	
1	2010-2010	SACCHIDANANDA MUKHERJEE				Economics	
1	2010-2010	ARVIND VIRMANI				Economics	
1	2010-2010	PARTHA RAY				Economics	
1	2010-2010	GOMATHY BALASUBRAMANIAN				Water Management, Dams	
1	2010-2010	NEIL PADUKONE				Climate Change	
1	2010-2010	PERSPECTIVES					
1	2010-2010	SANJAY GUBBI				Wildlife Conservation	
1	2010-2010	SRINIVASAN RAMANI				Politics	
1	2010-2010	MUKESH ANAND				Economics	
1	2010-2010	GEETISHA DASGUPTA				Development Studies 	
1	2010-2010	ISHITA DEY				Development Studies 	
1	2010-2010	V K GAUR				Water management	
1	2010-2010	BABU P REMESH				Labour Studies 	
1	2010-2010	C P VINOD				Labour Studies 	
1	2010-2010	M LATHIKA				Water management	
1	2010-2010	SMITA GUPTA				Politics 	
1	2010-2010	BRIJESH C PUROHIT				Public Health	
1	2010-2010	CHRISTIAN BRÜTSCH				Energy Policy	
1	2010-2010	MATTHEW HULBERT				Energy Policy	
1	2010-2010	NISHA TANEJA				Economics	
1	2010-2010	SHELLEY FELDMAN				Agriculture	
1	2010-2010	STEPHEN BIGGS				Agriculture	
1	2010-2010	RAJESWARI RAINA				Agriculture	
1	2010-2010	JYOTHIS SATHYAPALAN				Forest Management 	
1	2011-2011	S MANASI				Water management	
1	2011-2011	INGRID NESHEIM				Water management	
1	2011-2011	NAGOTHU UDAYA SEKHAR				Water management	
1	2011-2011	SARVA DHARMA SANSAD					
1	2011-2011	MONTEK S AHLUWALIA				Economics	
1	2011-2011	SAVYASAACHI				Forest Management 	
1	2011-2011	MICHELLE CHAWLA				Social Movements	
1	2011-2011	GEENTANJOY SAHU				Law, Social Movements	
1	2011-2011	ROMA				Forest Management 	
1	2011-2011	RAVI REBBAPRAGADA				Forest Management 	
1	2011-2011	VASAVI KIRO				Forest Management 	
1	2011-2011	JARJUM ETE				Forest Management 	
1	2011-2011	KATHLEEN O'REILLY					
1	2011-2011	K A S MURSHID				Economics	
1	2011-2011	A K VERMA				Politics	
1	2011-2011	DITEE MONI BARUAH				Politics	
1	2011-2011	PUSHPAM KUMAR				Economics	
1	2011-2011	SUHASINI SEN					
1	2011-2011	GAUTAM PINGLE				Agriculture 	
1	2011-2011	M GOPINATH REDDY				Forest management, Tribal Studies 	
1	2011-2011	K ANIL KUMAR				Forest management, Tribal Studies 	
1	2011-2011	P TRINADHA RAO				Forest management, Tribal Studies 	
1	2011-2011	OLIVER SPRINGATE-BAGINSKI				Forest management, Tribal Studies 	
1	2011-2011	MARGREET ZWARTEVEEN				Water management, Gender	
1	2011-2011	ANANT MARINGANTI				Urban Studies 	
1	2011-2011	CHETAN PANDIT				Water management	
1	2011-2011	CHANDRIKA SHARMA				Coastal management 	
1	2011-2011	TIKENDER SINGH PANWAR				Agriculture 	
